Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,number,Income,Revenue,
708492558,Blue,95,1,74,01/01/2023,Week-1,Q1,2023,15088,865,1107,21,0.057,Swipe ,Bills,77.49,0,185,6550,1279.49,
708494583,Blue,375,1,107,01/01/2023,Week-1,Q1,2023,1902,0,3731,53,0,Swipe ,Fuel,559.65,0,186,41132,4665.65,
708496833,Blue,150,0,100,01/01/2023,Week-1,Q1,2023,4613,0,8970,78,0,Chip ,Grocery,627.9,0,187,117520,9747.9,
708498033,Blue,335,1,79,01/01/2023,Week-1,Q1,2023,2279,1837,2789,52,0.806,Swipe ,Grocery,753.03,0,188,32495,3877.03,
708499608,Silver,220,1,67,01/01/2023,Week-1,Q1,2023,15525,1299,4042,78,0.084,Chip ,Food,970.08,0,189,48566,5232.08,
708500883,Silver,350,0,118,01/01/2023,Week-1,Q1,2023,17812,0,8379,106,0,Swipe ,Fuel,1424.43,0,190,113841,10153.43,
708501783,Blue,315,0,75,01/01/2023,Week-1,Q1,2023,34516,1477,1868,40,0.043,Chip ,Bills,504.36,0,191,17340,2687.36,
708502908,Silver,455,0,115,01/01/2023,Week-1,Q1,2023,26218,0,3925,88,0,Swipe ,Fuel,785,0,192,45372,5165,
708504783,Blue,350,1,100,01/01/2023,Week-1,Q1,2023,10960,1333,3480,62,0.122,Chip ,Food,939.6,0,193,37815,4769.6,
708506508,Blue,430,0,69,01/01/2023,Week-1,Q1,2023,2884,1144,4887,90,0.397,Swipe ,Entertainment,439.83,0,194,83535,5756.83,
708507483,Blue,455,0,106,08/01/2023,Week-2,Q1,2023,1477,0,4802,82,0,Chip ,Grocery,768.32,0,195,78913,6025.32,
708508758,Blue,375,1,52,08/01/2023,Week-2,Q1,2023,1438.3,0,692,16,0,Swipe ,Bills,76.12,0,196,1250,1143.12,
708510858,Blue,300,1,81,08/01/2023,Week-2,Q1,2023,4905,2413,15478,109,0.492,Swipe ,Food,3714.72,0,197,214404,19492.72,
708511983,Blue,415,0,61,08/01/2023,Week-2,Q1,2023,1663,0,3950,82,0,Chip ,Fuel,276.5,0,198,45977,4641.5,
708513183,Blue,100,0,81,08/01/2023,Week-2,Q1,2023,4323,1267,3078,58,0.293,Swipe ,Bills,430.92,0,199,34616,3608.92,
708514383,Blue,420,0,78,08/01/2023,Week-2,Q1,2023,3809,1172,4314,81,0.308,Swipe ,Food,301.98,0,200,57484,5035.98,
708515358,Blue,190,1,104,08/01/2023,Week-2,Q1,2023,4712,0,4216,82,0,Chip ,Entertainment,505.92,0,201,53906,4911.92,
708516558,Blue,395,0,68,08/01/2023,Week-2,Q1,2023,2588,1782,4159,83,0.689,Swipe ,Grocery,415.9,0,202,52148,4969.9,
708519108,Blue,300,1,94,08/01/2023,Week-2,Q1,2023,2694,1576,2041,57,0.585,Swipe ,Entertainment,571.48,0,203,20597,2912.48,
708522033,Blue,480,0,95,08/01/2023,Week-2,Q1,2023,12299,1664,15060,90,0.135,Chip ,Fuel,2108.4,0,204,198343,17648.4,
708525108,Blue,175,1,116,08/01/2023,Week-2,Q1,2023,2156,1134,4120,77,0.526,Swipe ,Food,329.6,0,205,50792,4624.6,
708528483,Blue,435,1,55,08/01/2023,Week-2,Q1,2023,3187,2430,1387,33,0.762,Swipe ,Bills,124.83,0,206,13010,1946.83,
708532308,Blue,245,0,116,08/01/2023,Week-2,Q1,2023,11419,2517,3000,70,0.22,Swipe ,Grocery,750,0,207,34149,3995,
708534033,Blue,225,1,88,08/01/2023,Week-2,Q1,2023,6274,883,4726,82,0.141,Swipe ,Entertainment,1276.02,0,208,75578,6227.02,
708535158,Blue,245,0,73,08/01/2023,Week-2,Q1,2023,9959,1501,8505,86,0.151,Swipe ,Entertainment,2466.45,0,209,114717,11216.45,
708536283,Blue,190,1,100,08/01/2023,Week-2,Q1,2023,2904,2517,2653,46,0.867,Swipe ,Entertainment,583.66,0,210,31226,3426.66,
708538608,Blue,125,1,51,08/01/2023,Week-2,Q1,2023,3862,0,4058,81,0,Chip ,Fuel,243.48,0,211,48968,4426.48,
708539583,Blue,395,1,92,08/01/2023,Week-2,Q1,2023,19897,2232,3979,63,0.112,Chip ,Entertainment,1034.54,0,212,46675,5408.54,
708542283,Blue,200,0,74,08/01/2023,Week-2,Q1,2023,2495,2061,4399,70,0.826,Swipe ,Entertainment,659.85,0,213,60253,5258.85,
708543258,Blue,95,0,48,08/01/2023,Week-2,Q1,2023,2607,1880,2045,39,0.721,Swipe ,Bills,388.55,0,214,20631,2528.55,
708545058,Blue,150,1,105,08/01/2023,Week-2,Q1,2023,1438.3,986,5136,81,0.686,Swipe ,Entertainment,1027.2,0,215,94345,6313.2,
708549033,Blue,440,1,149,08/01/2023,Week-2,Q1,2023,2055,1276,5025,70,0.621,Online ,Bills,753.75,0,216,90458,6218.75,
708551508,Blue,450,1,72,08/01/2023,Week-2,Q1,2023,3264,2508,4966,78,0.768,Swipe ,Bills,744.9,0,217,87971,6160.9,
708553008,Blue,425,0,147,08/01/2023,Week-2,Q1,2023,2148,1103,4711,64,0.514,Swipe ,Food,1366.19,0,218,74928,6502.19,
708555633,Silver,300,1,164,08/01/2023,Week-2,Q1,2023,3548,2517,15157,97,0.709,Swipe ,Bills,1212.56,0,219,203890,16669.56,
708557358,Blue,250,1,110,08/01/2023,Week-2,Q1,2023,22157,1355,1911,55,0.061,Swipe ,Bills,305.76,0,220,18357,2466.76,
708558408,Blue,470,0,67,08/01/2023,Week-2,Q1,2023,9949,1597,3776,83,0.161,Chip ,Grocery,792.96,0,221,41925,5038.96,
708559533,Blue,460,0,52,08/01/2023,Week-2,Q1,2023,1770,584,4442,83,0.33,Chip ,Bills,310.94,0,222,62768,5212.94,
708560733,Blue,460,1,94,08/01/2023,Week-2,Q1,2023,3714,2517,4715,85,0.678,Chip ,Bills,1037.3,0,223,75192,6212.3,
708563433,Blue,140,0,83,08/01/2023,Week-2,Q1,2023,5894,477,1616,32,0.081,Swipe ,Travel,177.76,0,224,14975,1933.76,
708564858,Gold,390,1,124,08/01/2023,Week-2,Q1,2023,34516,0,9338,73,0,Chip ,Travel,2241.12,0,225,118629,11969.12,
708568983,Blue,495,0,77,08/01/2023,Week-2,Q1,2023,11476,2365,8110,113,0.206,Swipe ,Fuel,2108.6,0,226,111225,10713.6,
708572658,Silver,250,0,147,08/01/2023,Week-2,Q1,2023,29531,2088,15039,120,0.071,Swipe ,Grocery,2406.24,0,227,196200,17695.24,
708573933,Silver,385,1,103,08/01/2023,Week-2,Q1,2023,13026,789,14747,100,0.061,Swipe ,Food,3981.69,0,228,183118,19113.69,
708575058,Blue,395,1,135,08/01/2023,Week-2,Q1,2023,3157,965,3300,58,0.306,Online ,Bills,759,0,229,36188,4454,
708577308,Blue,455,1,110,08/01/2023,Week-2,Q1,2023,2637,1272,1569,39,0.482,Swipe ,Travel,156.9,0,230,14975,2180.9,
708579633,Gold,275,1,92,08/01/2023,Week-2,Q1,2023,23981,1788,1421,34,0.075,Swipe ,Bills,85.26,0,231,13704,1781.26,
708580908,Blue,245,1,52,08/01/2023,Week-2,Q1,2023,14551,2517,1373,35,0.173,Swipe ,Bills,356.98,0,232,12686,1974.98,
708582858,Blue,125,0,66,08/01/2023,Week-2,Q1,2023,18293,0,2958,63,0,Swipe ,Entertainment,266.22,0,233,33801,3349.22,
708584208,Blue,395,0,82,08/01/2023,Week-2,Q1,2023,3111,2517,2367,41,0.809,Chip ,Fuel,639.09,0,234,26226,3401.09,
708585933,Blue,125,0,125,08/01/2023,Week-2,Q1,2023,1656,1429,4258,77,0.863,Chip ,Bills,298.06,0,235,55576,4681.06,
708588408,Blue,110,1,105,08/01/2023,Week-2,Q1,2023,6836,1607,4421,74,0.235,Chip ,Food,707.36,0,236,61579,5238.36,
708590658,Blue,470,0,88,08/01/2023,Week-2,Q1,2023,15965,2312,1619,40,0.145,Swipe ,Bills,307.61,0,237,14975,2396.61,
708593883,Blue,370,0,114,08/01/2023,Week-2,Q1,2023,2731,1573,1813,38,0.576,Online ,Food,290.08,0,238,16316,2473.08,
708595158,Blue,150,1,115,08/01/2023,Week-2,Q1,2023,1677,1598,2389,43,0.953,Swipe ,Entertainment,430.02,0,239,26447,2969.02,
708596283,Blue,200,0,51,08/01/2023,Week-2,Q1,2023,2858,1251,2844,73,0.438,Swipe ,Grocery,170.64,0,240,32924,3214.64,
708597558,Blue,390,1,83,08/01/2023,Week-2,Q1,2023,3337,795,3951,68,0.238,Swipe ,Bills,671.67,0,241,45984,5012.67,
708600033,Blue,340,0,149,08/01/2023,Week-2,Q1,2023,1610,0,4958,87,0,Online ,Grocery,842.86,0,242,87531,6140.86,
708602283,Blue,420,1,84,08/01/2023,Week-2,Q1,2023,2887,0,3941,82,0,Swipe ,Entertainment,669.97,1,243,45701,5030.97,
708606633,Blue,465,1,169,08/01/2023,Week-2,Q1,2023,1544,0,1902,35,0,Swipe ,Bills,114.12,1,244,18114,2481.12,
708611733,Blue,415,0,73,08/01/2023,Week-2,Q1,2023,3119,1328,4659,82,0.426,Swipe ,Bills,372.72,1,245,73096,5446.72,
708614058,Blue,500,1,99,08/01/2023,Week-2,Q1,2023,1960,1690,3870,67,0.862,Chip ,Grocery,580.5,1,246,44044,4950.5,
708615183,Blue,345,0,103,08/01/2023,Week-2,Q1,2023,3828,1146,4558,90,0.299,Chip ,Fuel,319.06,1,247,68693,5222.06,
708618933,Blue,100,1,113,08/01/2023,Week-2,Q1,2023,4369,2049,3259,80,0.469,Swipe ,Fuel,358.49,1,248,35767,3717.49,
708620283,Blue,125,1,59,08/01/2023,Week-2,Q1,2023,6053,2001,2208,59,0.331,Swipe ,Bills,441.6,1,249,23554,2774.6,
708621408,Blue,245,1,99,08/01/2023,Week-2,Q1,2023,1438.3,0,4173,82,0,Chip ,Food,1001.52,1,250,52557,5419.52,
708623283,Blue,150,1,149,08/01/2023,Week-2,Q1,2023,18278,0,2084,61,0,Swipe ,Bills,395.96,0,251,21274,2629.96,
708626058,Blue,475,0,84,08/01/2023,Week-2,Q1,2023,5242,1465,4098,68,0.279,Swipe ,Fuel,1147.44,0,252,50213,5720.44,
708633783,Blue,245,0,78,08/01/2023,Week-2,Q1,2023,11336,0,1809,39,0,Swipe ,Bills,452.25,0,253,16244,2506.25,
708635058,Blue,245,0,81,08/01/2023,Week-2,Q1,2023,1904,886,4798,85,0.465,Chip ,Bills,527.78,0,254,78702,5570.78,
708637758,Blue,175,0,119,08/01/2023,Week-2,Q1,2023,17345,545,3523,64,0.031,Swipe ,Bills,457.99,0,255,38269,4155.99,
708642708,Blue,475,1,120,08/01/2023,Week-2,Q1,2023,13019,0,1484,33,0,Chip ,Food,326.48,0,256,14975,2285.48,
708644208,Blue,250,1,110,08/01/2023,Week-2,Q1,2023,5858,0,3355,77,0,Swipe ,Fuel,436.15,0,257,36638,4041.15,
708646233,Blue,450,1,120,08/01/2023,Week-2,Q1,2023,17116,1289,3632,50,0.075,Swipe ,Grocery,726.4,0,258,39538,4808.4,
708649683,Gold,345,0,120,08/01/2023,Week-2,Q1,2023,16703,1140,15472,122,0.068,Swipe ,Food,4486.88,0,259,214064,20303.88,
708651933,Blue,350,0,117,08/01/2023,Week-2,Q1,2023,2043,1928,2311,57,0.944,Swipe ,Bills,462.2,0,260,25413,3123.2,
708652908,Blue,250,1,118,08/01/2023,Week-2,Q1,2023,2291,1419,4498,81,0.619,Swipe ,Entertainment,809.64,0,261,65425,5557.64,
708653958,Blue,225,1,51,08/01/2023,Week-2,Q1,2023,6114,1461,2608,36,0.239,Swipe ,Entertainment,443.36,0,262,30594,3276.36,
708654933,Platinum,480,0,80,08/01/2023,Week-2,Q1,2023,15987,193,2021,46,0.012,Swipe ,Grocery,202.1,0,263,20322,2703.1,
708655983,Blue,125,1,120,08/01/2023,Week-2,Q1,2023,5267,0,1353,24,0,Swipe ,Entertainment,392.37,0,264,12264,1870.37,
708657033,Blue,465,1,138,08/01/2023,Week-2,Q1,2023,2694,1923,3837,71,0.714,Chip ,Grocery,345.33,0,265,43330,4647.33,
708660408,Blue,480,1,95,08/01/2023,Week-2,Q1,2023,1737,1689,2459,43,0.972,Swipe ,Grocery,516.39,0,266,27897,3455.39,
708662583,Silver,300,1,93,08/01/2023,Week-2,Q1,2023,27945,0,8345,70,0,Swipe ,Food,917.95,0,267,113458,9562.95,
708664008,Blue,455,1,48,08/01/2023,Week-2,Q1,2023,14270,0,1222,37,0,Swipe ,Fuel,73.32,0,268,10286,1750.32,
708665133,Blue,220,0,51,08/01/2023,Week-2,Q1,2023,3654,1172,4003,67,0.321,Online ,Grocery,640.48,0,269,47309,4863.48,
708666258,Blue,125,1,98,08/01/2023,Week-2,Q1,2023,8129,1799,1402,33,0.221,Swipe ,Travel,364.52,0,270,13305,1891.52,
708668283,Blue,290,0,97,08/01/2023,Week-2,Q1,2023,5140,2517,1842,36,0.49,Swipe ,Bills,147.36,0,271,16829,2279.36,
708669408,Blue,225,0,74,08/01/2023,Week-2,Q1,2023,20401,0,4637,75,0,Swipe ,Fuel,1205.62,0,272,72173,6067.62,
708670608,Blue,125,0,61,08/01/2023,Week-2,Q1,2023,5495,2200,5125,85,0.4,Chip ,Bills,1178.75,0,273,94093,6428.75,
708671733,Blue,415,1,164,08/01/2023,Week-2,Q1,2023,2072,1499,4091,71,0.723,Swipe ,Grocery,450.01,0,274,50004,4956.01,
708672708,Blue,125,1,56,08/01/2023,Week-2,Q1,2023,34516,2517,3990,65,0.073,Swipe ,Food,598.5,0,275,46921,4713.5,
708679383,Blue,250,0,65,08/01/2023,Week-2,Q1,2023,4852,1777,1775,55,0.366,Swipe ,Bills,301.75,0,276,15566,2326.75,
708680583,Blue,495,1,97,08/01/2023,Week-2,Q1,2023,2043,1590,4940,68,0.778,Swipe ,Travel,1235,0,277,86542,6670,
708681708,Blue,275,1,98,08/01/2023,Week-2,Q1,2023,3245,0,1977,29,0,Chip ,Food,553.56,0,278,19558,2805.56,
708682908,Blue,125,0,108,08/01/2023,Week-2,Q1,2023,2838,1934,8644,87,0.681,Swipe ,Fuel,1296.6,0,279,115771,10065.6,
708684108,Blue,250,1,109,08/01/2023,Week-2,Q1,2023,4152,1446,2218,30,0.348,Swipe ,Travel,598.86,0,280,23705,3066.86,
708687483,Silver,250,1,65,08/01/2023,Week-2,Q1,2023,13626,0,1711,30,0,Chip ,Food,222.43,0,281,14975,2183.43,
708688608,Blue,405,1,98,08/01/2023,Week-2,Q1,2023,3140,1985,1626,41,0.632,Swipe ,Travel,162.6,0,282,14975,2193.6,
708689958,Blue,435,1,75,08/01/2023,Week-2,Q1,2023,2406,1744,4748,88,0.725,Swipe ,Travel,1187,0,283,76589,6370,
708692583,Blue,150,0,73,08/01/2023,Week-2,Q1,2023,1506,168,2312,44,0.112,Chip ,Grocery,647.36,0,284,25474,3109.36,
708693558,Silver,485,1,82,08/01/2023,Week-2,Q1,2023,12569,2167,7344,95,0.172,Swipe ,Entertainment,4129.76,0,285,102868,11958.76,
708694983,Blue,385,1,88,08/01/2023,Week-2,Q1,2023,3150,2222,14750,96,0.705,Chip ,Travel,3982.5,0,286,183156,19117.5,
708697983,Blue,100,0,140,08/01/2023,Week-2,Q1,2023,34516,2156,8766,78,0.062,Online ,Bills,1753.2,0,287,116731,10619.2,
708699108,Blue,125,1,134,08/01/2023,Week-2,Q1,2023,1438.3,855,4890,53,0.594,Swipe ,Grocery,440.1,0,288,83739,5455.1,
708701358,Blue,445,1,74,08/01/2023,Week-2,Q1,2023,2370,2031,4000,79,0.857,Chip ,Fuel,1120,0,289,47266,5565,
708702258,Blue,200,1,96,08/01/2023,Week-2,Q1,2023,3698,478,2051,31,0.129,Online ,Bills,471.73,0,290,20731,2722.73,
708703308,Blue,110,0,89,08/01/2023,Week-2,Q1,2023,2045,1707,2183,39,0.835,Swipe ,Entertainment,480.26,0,291,23108,2773.26,
708704433,Blue,200,1,147,08/01/2023,Week-2,Q1,2023,2804,2090,2812,77,0.745,Swipe ,Fuel,731.12,0,292,32691,3743.12,
708705783,Blue,270,1,124,08/01/2023,Week-2,Q1,2023,1584,1214,2628,41,0.766,Online ,Bills,341.64,0,293,30977,3239.64,
708706833,Blue,110,1,99,08/01/2023,Week-2,Q1,2023,2809,0,2466,40,0,Chip ,Grocery,320.58,0,294,28042,2896.58,
708707808,Blue,300,0,107,08/01/2023,Week-2,Q1,2023,2480,1584,3438,66,0.639,Swipe ,Bills,756.36,0,295,37378,4494.36,
708708858,Blue,190,1,96,08/01/2023,Week-2,Q1,2023,2422,502,2548,46,0.207,Chip ,Bills,662.48,0,296,29521,3400.48,
708710283,Silver,200,0,50,08/01/2023,Week-2,Q1,2023,34516,2038,4067,75,0.059,Swipe ,Bills,447.37,0,297,49321,4714.37,
708711483,Blue,425,0,84,08/01/2023,Week-2,Q1,2023,18871,1740,1516,21,0.092,Swipe ,Travel,242.56,0,298,14975,2183.56,
708712833,Blue,385,0,91,08/01/2023,Week-2,Q1,2023,2289,1037,4483,72,0.453,Swipe ,Travel,1210.41,0,299,64708,6078.41,
708714108,Silver,475,1,96,08/01/2023,Week-2,Q1,2023,13441,2517,1894,49,0.187,Swipe ,Entertainment,227.28,0,300,17936,2596.28,
708720558,Blue,245,1,113,08/01/2023,Week-2,Q1,2023,4489,0,3773,64,0,Online ,Bills,943.25,0,301,41858,4961.25,
708721533,Gold,200,1,102,08/01/2023,Week-2,Q1,2023,5158,1148,13113,128,0.223,Chip ,Bills,2491.47,0,302,124810,15804.47,
708722583,Blue,465,1,98,08/01/2023,Week-2,Q1,2023,2609,1656,3024,64,0.635,Swipe ,Grocery,574.56,0,303,34283,4063.56,
708723858,Blue,245,0,103,08/01/2023,Week-2,Q1,2023,3413,1715,3843,67,0.502,Swipe ,Bills,807.03,0,304,43493,4895.03,
708724908,Blue,430,1,60,08/01/2023,Week-2,Q1,2023,2262,0,4113,83,0,Chip ,Entertainment,246.78,0,305,50635,4789.78,
708726708,Blue,245,1,95,08/01/2023,Week-2,Q1,2023,1451,599,2192,35,0.413,Swipe ,Fuel,569.92,0,306,23265,3006.92,
708727983,Blue,250,1,97,08/01/2023,Week-2,Q1,2023,3933,0,3048,54,0,Swipe ,Travel,213.36,0,307,34410,3511.36,
708731658,Blue,175,1,88,08/01/2023,Week-2,Q1,2023,1438.3,0,1587,42,0,Chip ,Grocery,142.83,0,308,14975,1904.83,
708733983,Blue,110,1,102,08/01/2023,Week-2,Q1,2023,5349,2391,2122,46,0.447,Online ,Fuel,594.16,0,309,21900,2826.16,
708735183,Blue,175,0,88,08/01/2023,Week-2,Q1,2023,2544,1848,2289,49,0.726,Swipe ,Bills,503.58,0,310,24977,2967.58,
708736608,Blue,465,1,117,08/01/2023,Week-2,Q1,2023,2269,0,2108,39,0,Swipe ,Bills,379.44,0,311,21586,2952.44,
708740808,Blue,280,0,105,08/01/2023,Week-2,Q1,2023,4112,0,2949,54,0,Swipe ,Bills,235.92,0,312,33749,3464.92,
708741633,Blue,150,1,80,08/01/2023,Week-2,Q1,2023,4153,0,1771,41,0,Swipe ,Bills,141.68,0,313,15508,2062.68,
708744933,Blue,400,1,51,08/01/2023,Week-2,Q1,2023,19127,1880,1859,33,0.098,Swipe ,Travel,316.03,0,314,17205,2575.03,
708745983,Blue,200,0,90,08/01/2023,Week-2,Q1,2023,2208,1559,4686,81,0.706,Swipe ,Entertainment,890.34,0,315,74175,5776.34,
708747708,Blue,250,1,80,08/01/2023,Week-2,Q1,2023,3498,0,2512,56,0,Swipe ,Bills,602.88,0,316,28863,3364.88,
708748833,Blue,200,0,163,08/01/2023,Week-2,Q1,2023,9875,1239,8920,105,0.125,Swipe ,Bills,2586.8,0,317,117419,11706.8,
708753633,Blue,125,1,114,08/01/2023,Week-2,Q1,2023,1438.3,0,4462,77,0,Swipe ,Fuel,356.96,0,318,63794,4943.96,
708754833,Blue,250,0,117,08/01/2023,Week-2,Q1,2023,2827,1182,4583,72,0.418,Chip ,Bills,366.64,0,319,69537,5199.64,
708757233,Blue,150,1,115,08/01/2023,Week-2,Q1,2023,2485,1489,3697,77,0.599,Swipe ,Fuel,702.43,0,320,40618,4549.43,
708758658,Blue,300,1,98,08/01/2023,Week-2,Q1,2023,34516,543,3951,76,0.016,Swipe ,Entertainment,711.18,0,321,45996,4962.18,
708759408,Blue,280,1,102,08/01/2023,Week-2,Q1,2023,4207,0,15124,108,0,Chip ,Travel,1814.88,0,322,201292,17218.88,
708760458,Blue,335,0,111,08/01/2023,Week-2,Q1,2023,17655,0,3692,79,0,Swipe ,Bills,479.96,0,323,40495,4506.96,
708761733,Blue,200,0,78,08/01/2023,Week-2,Q1,2023,8279,1582,4419,63,0.191,Swipe ,Food,883.8,0,324,61406,5502.8,
708765933,Blue,200,1,109,08/01/2023,Week-2,Q1,2023,5464,887,4866,81,0.162,Swipe ,Fuel,583.92,0,325,82220,5649.92,
708768258,Blue,195,1,69,08/01/2023,Week-2,Q1,2023,2066,1077,4678,91,0.521,Swipe ,Grocery,1169.5,0,326,73891,6042.5,
708770883,Gold,340,0,99,08/01/2023,Week-2,Q1,2023,16667,1463,15301,115,0.088,Swipe ,Food,918.06,0,327,209698,16559.06,
708772308,Silver,415,0,110,08/01/2023,Week-2,Q1,2023,4119,1656,1455,35,0.402,Swipe ,Bills,87.3,0,328,14434,1957.3,
708773583,Blue,335,1,80,08/01/2023,Week-2,Q1,2023,10859,1710,3987,64,0.157,Chip ,Travel,797.4,0,329,46820,5119.4,
708774708,Blue,340,1,99,08/01/2023,Week-2,Q1,2023,2636,1589,3858,70,0.603,Chip ,Food,424.38,0,330,43782,4622.38,
708776658,Blue,450,1,83,08/01/2023,Week-2,Q1,2023,5774,1519,4444,70,0.263,Chip ,Bills,488.84,0,331,62818,5382.84,
708780783,Blue,175,1,110,08/01/2023,Week-2,Q1,2023,2434,1169,4739,76,0.48,Swipe ,Entertainment,710.85,0,332,76257,5624.85,
708784083,Blue,285,0,73,08/01/2023,Week-2,Q1,2023,2723,1588,4307,83,0.583,Swipe ,Fuel,818.33,0,333,57111,5410.33,
708784908,Blue,360,1,112,08/01/2023,Week-2,Q1,2023,18064,2039,4435,88,0.113,Swipe ,Entertainment,975.7,0,334,62468,5770.7,
708788583,Blue,175,0,85,08/01/2023,Week-2,Q1,2023,6167,0,1648,43,0,Swipe ,Fuel,412,0,335,14975,2235,
708790833,Blue,245,1,64,08/01/2023,Week-2,Q1,2023,6748,1467,1201,42,0.217,Swipe ,Bills,216.18,0,336,9535,1662.18,
708793008,Blue,125,1,88,08/01/2023,Week-2,Q1,2023,9949,0,2207,40,0,Swipe ,Entertainment,617.96,0,337,23521,2949.96,
708794133,Blue,195,1,96,08/01/2023,Week-2,Q1,2023,2533,2136,3197,50,0.843,Chip ,Entertainment,287.73,0,338,35416,3679.73,
708796458,Blue,150,1,120,08/01/2023,Week-2,Q1,2023,4199,1903,3016,67,0.453,Swipe ,Entertainment,633.36,0,339,34232,3799.36,
708797583,Blue,470,1,111,08/01/2023,Week-2,Q1,2023,2672,0,2576,39,0,Chip ,Bills,231.84,0,340,30135,3277.84,
708798483,Blue,300,1,66,08/01/2023,Week-2,Q1,2023,2054,0,2567,43,0,Chip ,Entertainment,385.05,0,341,29848,3252.05,
708799983,Blue,325,1,139,08/01/2023,Week-2,Q1,2023,18386,890,1698,43,0.048,Swipe ,Bills,322.62,0,342,14975,2345.62,
708801108,Blue,350,0,78,08/01/2023,Week-2,Q1,2023,1438.3,0,2113,38,0,Chip ,Bills,232.43,0,343,21709,2695.43,
708804633,Blue,200,0,74,08/01/2023,Week-2,Q1,2023,1916,0,2888,39,0,Chip ,Bills,202.16,0,344,33335,3290.16,
708805908,Silver,435,1,93,08/01/2023,Week-2,Q1,2023,10017,726,9299,68,0.072,Swipe ,Bills,1487.84,0,345,118475,11221.84,
708807483,Blue,430,0,67,08/01/2023,Week-2,Q1,2023,9117,1259,3837,75,0.138,Chip ,Fuel,1112.73,0,346,43340,5379.73,
708809283,Blue,460,1,85,08/01/2023,Week-2,Q1,2023,10360,2517,2414,28,0.243,Chip ,Bills,386.24,0,347,27044,3260.24,
708811233,Blue,100,1,149,08/01/2023,Week-2,Q1,2023,12702,2008,1992,40,0.158,Swipe ,Fuel,577.68,0,348,19789,2669.68,
708812133,Blue,465,1,99,08/01/2023,Week-2,Q1,2023,2270,1647,4110,75,0.726,Chip ,Food,986.4,0,349,50549,5561.4,
708813033,Silver,445,1,106,08/01/2023,Week-2,Q1,2023,6509,2033,1409,37,0.312,Swipe ,Bills,239.53,0,350,13443,2093.53,
708816408,Blue,415,1,57,08/01/2023,Week-2,Q1,2023,21756,0,3063,71,0,Swipe ,Bills,735.12,0,351,34492,4213.12,
708817608,Blue,195,1,128,08/01/2023,Week-2,Q1,2023,3427,1419,4218,74,0.414,Swipe ,Bills,506.16,0,352,53960,4919.16,
708818508,Blue,435,1,60,08/01/2023,Week-2,Q1,2023,3453,2517,4386,68,0.729,Swipe ,Grocery,570.18,0,353,59846,5391.18,
708820308,Blue,175,0,40,08/01/2023,Week-2,Q1,2023,13399,2505,1326,31,0.187,Swipe ,Bills,371.28,0,354,11956,1872.28,
708821733,Silver,175,0,116,08/01/2023,Week-2,Q1,2023,19713,531,8301,70,0.027,Chip ,Travel,1328.16,0,355,113100,9804.16,
708822783,Blue,300,0,107,08/01/2023,Week-2,Q1,2023,2973,2517,4862,77,0.847,Swipe ,Entertainment,777.92,0,356,81981,5939.92,
708823908,Blue,420,1,74,08/01/2023,Week-2,Q1,2023,16443,1363,4252,64,0.083,Swipe ,Fuel,1105.52,0,357,55237,5777.52,
708824958,Blue,250,1,103,08/01/2023,Week-2,Q1,2023,1460,0,4265,63,0,Swipe ,Fuel,682.4,0,358,55745,5197.4,
708826158,Blue,490,0,105,08/01/2023,Week-2,Q1,2023,3670,1684,8608,100,0.459,Swipe ,Food,1119.04,0,359,115410,10217.04,
708828258,Blue,200,1,104,08/01/2023,Week-2,Q1,2023,32641,1551,1327,30,0.048,Swipe ,Travel,225.59,0,360,11974,1752.59,
708829758,Blue,245,0,75,08/01/2023,Week-2,Q1,2023,6062,761,3877,66,0.126,Swipe ,Bills,542.78,0,361,44199,4664.78,
708831858,Blue,175,1,58,08/01/2023,Week-2,Q1,2023,4579,1506,1915,44,0.329,Online ,Food,555.35,0,362,18429,2645.35,
708833133,Blue,95,1,59,08/01/2023,Week-2,Q1,2023,3170,2517,2027,49,0.794,Swipe ,Fuel,385.13,0,363,20382,2507.13,
708834483,Blue,370,0,42,08/01/2023,Week-2,Q1,2023,17667,0,1775,42,0,Chip ,Food,142,0,364,15554,2287,
708837858,Blue,200,1,108,08/01/2023,Week-2,Q1,2023,2718,1718,4423,68,0.632,Chip ,Entertainment,265.38,0,365,61806,4888.38,
708838908,Blue,365,1,52,08/01/2023,Week-2,Q1,2023,5129,1654,3192,61,0.322,Chip ,Entertainment,383.04,0,366,35361,3940.04,
708841233,Blue,200,1,145,08/01/2023,Week-2,Q1,2023,14682,2517,8193,72,0.171,Swipe ,Grocery,1474.74,0,367,111748,9867.74,
708846183,Blue,140,0,157,08/01/2023,Week-2,Q1,2023,3307,2234,4006,68,0.676,Chip ,Bills,1121.68,0,368,47375,5267.68,
708848208,Blue,100,0,147,08/01/2023,Week-2,Q1,2023,34516,1757,4223,81,0.051,Chip ,Fuel,675.68,0,369,54203,4998.68,
708849858,Blue,200,0,73,08/01/2023,Week-2,Q1,2023,14028,1435,3683,73,0.102,Swipe ,Grocery,957.58,0,370,40306,4840.58,
